key,field,en,source
ustc-54,title,"PRACTICAL
GEOMETRY, COMPOSED
BY NOBLE PHILOSOPHER
M. Charles de Boüilles, formerly
Canon of Noyon.
WITH
A Treatise on Geometric measurements, of accessible heights,
or inaccessible: & of all things full or deep, according
to their length, width, & depth; by M. Jean Pierre de
Memes, very excellent Mathematician, augmented by him
with some Annotations.
PLUS
The Art of measuring all Rectilinear surfaces drawn from
the Elements of Euclid. By M. Jean des Merliers of Amiens
Reader & Professor of the King in Mathematics.
With Tables of the chapters contained in these books.
IN ME DEATH.
IN ME LIFE.",summer_2025
ustc-54,imprint,"IN PARIS.
At DENISE CAVELLAT, on Mount St. Hilaire, at the sign of the Pelican.
M. DCVIII.",summer_2025
ustc-2,title,"THE ARITHMETIC
OF NICOLAS
TARTAGLIA BRESCIAN,
GREAT MATHEMATICIAN,
& PRINCE OF PRACTITIONERS.
Divided into two parts.
The declaration will be seen on the following page.
Collected & translated from Italian into French, by
GUILLAUME GOSSELIN of Caen.
With all the Mathematical demonstrations: & several inventions by said GOSSELIN: & by his
each in its place.
FIRST PART.",summer_2025
ustc-2,imprint,"IN PARIS,
At Adrian Perier's, Saint Jacques street,
at the Golden Compass.
1613.",summer_2025
ustc-18,title,"MEMOIRS
MATHEMATICAL
COLLECTED AND COMPILED
IN FAVOR OF THE FRENCH
Nobility.
By D. Henrion, Mathematician.
FIRST VOLUME,
In which is discussed
Military Arithmetic; construction of the tables of Sines, Tan-
gents & Secants; Doctrine of Rectilinear Triangles; practice
of various Geometric Problems; Dimension of straight lines,
surfaces & Bodies; practice of the Proportional Compass; On the
Construction & Fabrication of Fortresses, serving as explanation &
augmentation in the second & third books of the Fortifications of
Monsieur Errard.",summer_2025
ustc-18,imprint,"IN PARIS,
On the Island of the Palace, at the Image of St. Michael.
M. DC. XIII.
WITH THE KING'S PRIVILEGE.",summer_2025
ustc-31,title,"THE ARITHMETIC
OF NICOLAS
TARTAGLIA BRESCIAN,
GREAT MATHEMATICIAN,
& PRINCE OF PRACTITIONERS.
Divided into two parts.
The declaration will be seen on the following page.
Collected & translated from Italian into French, by
GUILLAUME GOSSELIN of Caen.
With all the Mathematical demonstrations: & seve-
ral inventions of the said GOSSELIN, scattered
each in its place.
FIRST PART.",summer_2025
ustc-31,imprint,"IN PARIS,
At ADRIAN PERIER, rue Saint Jacques,
at the Golden Compass.
M. D. C. XIII.",summer_2025
Leiden_1615,title,"FUNDAMENTALS
OF
ARITHMETIC
AND
GEOMETRY
with common use
In various problems, Geometric, partly by the mere drawing of lines,
partly through irrational numbers, & tables of sines,
& Algebra solved.
BY THE AUTHOR
LUDOLPH VAN CEULEN
Translated from the vernacular into Latin
by
WIL. SN. R. F.",summer_2025
Leiden_1615,imprint,"LVGDVNI BATAVORVM,
Printed by Georgius Abrahami A Marcße,
In the year 1615.",summer_2025
ustc-3,title,"TREATISE
OF
SPHERICAL
TRIANGLES.
By D. HENRION, Mathematician.",summer_2025
ustc-3,imprint,"IN PARIS;
On the Isle of the Palace, at the Image of St. Michael.
M. DC. XVII.
WITH THE KING'S PRIVILEGE.",summer_2025
ustc-33,title,"TREATISE
OF
GLOBES,
AND
THEIR
USE.
Translated from the Latin of ROBERT HVES.
AND
Augmented with several notes & operations of the
proportional compass.
By D. HENRION, Mathematician.",summer_2025
ustc-33,imprint,"IN PARIS,
At ABRAHAM PACARD, rue Saint Jacques,
at the sacrifice of Abraham.
1618.
WITH THE KING'S PRIVILEGE.",summer_2025
ustc-56,title,"TREATISE
OF ARITHMETIC,
GEOMETRY.
WITH THE ART OF SURVEYING.
to measure all surfaces
of land.
Necessary for all curious individuals.
Newly brought to light by Mr. LACAS
RIE, Professor of Mathematics.",summer_2025
ustc-56,imprint,"IN PARIS,
At NICOLAS ROVSSET, on the Isle of the Palace, fac
ing the Augustinians.
M DC. XVIII.
With permission.",summer_2025
ustc-59,title,"TREATISE
ON
GLOBES,
AND
THEIR
USAGE.
Translated from the Latin of ROBERT HVES.
AND
Augmented with several notes & operations of the
proportional compass.
By D. HENRION, Mathematician.",summer_2025
ustc-59,imprint,"IN PARIS,
At ABRAHAM PACARD, Saint Jacques street,
at the sacrifice of Abraham.
M. DC. XVIII.
WITH THE KING'S PRIVILEGE.",summer_2025
ustc-57,title,"THE
GEOMETRY
AND
GENERAL PRACTICE OF IT:
By I. ERRARD of Bar-le-Duc, Ordinary Engineer
of His Majesty.
THIRD EDITION.
Reviewed, corrected, & greatly augmented, by
D. H. P. E. M.",summer_2025
ustc-57,imprint,"IN PARIS,
At MICHEL DANIEL's, on the Isle of the Palace,
at King David.
M. DC. XIX.
With the King's Privilege,",summer_2025
Bologna_1620,title,"THE FIRST SIX BOOKS
OF THE ELEMENTS
of Euclid reduced to Practice
BY PIETRO ANTONIO CATALDI, LECTURER OF THE
Mathematical Sciences at the University of Bologna.
They demonstrate the inventions of geometric,
arithmetic, mechanical, & astronomical rules, & of excellent use.
TO THE ILLUSTRIOUS AND MOST NOBLE SIR
MR. GREGORIO MALVEZZI",summer_2025
Bologna_1620,imprint,"IN BOLOGNA, By Sebastiano Bonomi.
M. DC. XX.
With permission of the Superiors.",summer_2025
ustc-55,title,"BRIEF
EXPLANATION
OF THE USE
OF THE ASTROLABE.
WITH A SUMMARY TREATISE
of the Sphere: as well as the use of both the Geometric
Square and the Globes.
By D. H. M.",summer_2025
ustc-55,imprint,"IN PARIS,
M. D. C. XX.",summer_2025
ustc-58,title,"FOUR BOOKS
OF PRACTICAL
GEOMETRY.
By D. Henrion Mathemat.",summer_2025
ustc-58,imprint,"IN PARIS:
M. DC. XX.",summer_2025
ustc-39,title,"THE
GEOMETRY
AND
GENERAL
PRACTICE
OF THE SAME.
By I. ERRARD, of Bar-le Duc, Ordinary Engineer
of His Majesty.
Reviewed, corrected, & much augmented.
By D. H. P. E. M.",summer_2025
ustc-39,imprint,"IN PARIS,
M. DC. XXI.",summer_2025
ustc-61,title,"COLLECTION,
OR
COMPILATION OF VARIOUS
MATHEMATICAL TREATISES.
Namely;
OF ARITHMETIC, ALGEBRA, THE
solution of various Problems & questions, both
Geometric and Astronomical.
Also of several methods to measure all kinds of
quantities, be they lines, surfaces & bodies.
Item, of the Sphere of the world, with the use & practice, both of the As-
trolabe, the Geometric Square, & the Globes, as well as the
Proportional Compass: And also of the construction
of fortifications practiced in the Low Countries.
By D. Henrion, Professor of Mathematics.",summer_2025
ustc-61,imprint,"IN PARIS,
Printed by Fleury Bourriquant, residing on the Isle of the Palace.
M. DC. XXI.
WITH THE KING'S PRIVILEGE.",summer_2025
ustc-62,title,"COLLECTION,
OF
A VARIETY OF
MATHEMATICAL TREATISES.
Namely;
ON ARITHMETIC, ALGEBRA, THE
solution of various Problems & questions, both
Geometric and Astronomical.
As well as several methods for measuring all kinds of
quantities, whether lines, surfaces & bodies.
Also, on the Sphere of the world, with the use & practice, both of the As-
trolabe, the Geometric Square, & the Globes, as well as the
Proportional Compass: And also on the construction
of practical fortifications in the Low Countries.
By D. HENRION, Professor of Mathematics.",summer_2025
ustc-62,imprint,"IN PARIS,
Printed by Fleury Bourriquant, residing on the Isle of the Palace.
M. DC. XXI.
WITH THE KING'S PRIVILEGE.",summer_2025
ustc-36,title,"METHODS
INSTITUTIONS
OF TRUE AND
PERFECT ARITHMETIC
by JACQUES CHAUDET,
divided into six parts.
REVIEWED, CORRECTED, AND
amplified with Geometric Examples, extraction
of Square & Cube roots, and other things
pertaining to Geometry, with figures &
practice thereof.
By P. TAILLEFER, ordinary professor of
Mathematics at the University of Paris.",summer_2025
ustc-36,imprint,"IN ROUEN,
At MANASSEZ DE PREAVLX, in front
of the Booksellers' portal.
M. DC. XXII.",summer_2025
ustc-60,title,"RESPONSE
APOLOGETIC
FOR THE TRANSLATORS
AND INTERPRETERS OF THE
Geometric Elements
of Euclid,
TO A CERTAIN SOMEONE WHO UNDER
the name of P. le Mardelé, has brought to light
a supposed translation of those
Elements.
By D. Henrion Professor of
Mathematics.",summer_2025
ustc-60,imprint,"IN PARIS,
At Jean Antoine Joallin's,
in the Courtyard of the Palace, between the two
large gates, near the
Treasury barrier.
M. DC. XXIII.",summer_2025
ustc-11,title,"THE
GEOMETRY
OR MEASUREMENT
OF STRAIGHT LINES
SEPARATED BY THE GEOMETRIC
SQUARE.
WITH
Two very easy methods to measure all sorts
of lengths, heights, widths, both accessible
and inaccessible, without the need for any
calculation.
Enriched with several Figures.
NEWLY BROUGHT TO LIGHT
By Sieur BOULENGER, Reader to the King.",summer_2025
ustc-11,imprint,"IN PARIS,
PIERRE CHARPENTIER, against the clock of the
Palace on the side of the wooden bridge:
AND
NICOLAS LE ROY, rue de la Harpe in front of
the Red Pillar.
M. DC. XXIIII.
WITH PRIVILEGE OF THE KING.",summer_2025
ustc-21,title,"THE USE
OF THE
RULE OF
PROPORTION
in Arithmetic &
Geometry.
By EDMOND WINGATE,
English Gentleman.
Εανηϕιλοµαθης,εσηπολυµαθης.
In small things, but not in small labor, as usual.",summer_2025
ustc-21,imprint,"IN PARIS,
At MELCHIOR MONDIERE,
on the Island of the Palace, Harlay street,
at the two Vipers.
M. DC. XXIV.
With the King's Privilege.",summer_2025
ustc-51,title,"THE
GEOMETRY
OR MEASUREMENT
OF STRAIGHT LINES
DISTANCED BY THE GEOMETRIC
SQUARE.
WITH
Two very easy methods to measure all sorts of lengths, heights, widths, both accessible and inaccessible, without the need for any calculation.
Enriched with several Figures.
NEWLY BROUGHT TO LIGHT
By Sieur BOULENGER Reader to the King.",summer_2025
ustc-51,imprint,"IN PARIS,
PIERRE CHARPENTIER, against the clock of the
Palace on the side of the wooden bridge:
AND
NICOLAS LE ROY, rue de la Harpe in front
of the Red Pillar.
M. DC. XXIIII.
WITH PRIVILEGE OF THE KING.",summer_2025
Strasbourg_1625,title,"JOSEPH LANGIUS
OF CAESAREMONTANUS
ELEMENTARY
MATHEMATICS.
Containing the Elements of
COMMON ARITHMETIC
ASTRONOMICAL LOGISTICS
GEOMETRY
SPHERICAL ASTRONOMY
THEORY OF THE PLANETS
GEOGRAPHY
Collected from the best authors, and methodically arranged:
Now indeed greatly enlarged with many additions, explained with notes, illustrated with examples, and adorned with figures.
By the labors of
ISAAC HABRECHT, OF STRASBOURG,
Doctor of Philosophy and Medicine.",summer_2025
Strasbourg_1625,imprint,"ARGENTORATI,
At the expense of the heirs of Lazarus Zetzner.
Year 1625.",summer_2025
ustc-4,title,"BOOK
OF ARITHMETIC
AND
GEOMETRY.
With the Art of Surveying & Measuring all
land surfaces.
Newly brought to light by Mr.
ZACARIE, Professor of Mathematics.
Reviewed, corrected & newly augmented.
Together with a Treatise on the Compass.
Necessary for all those who practice in
Mathematics.",summer_2025
ustc-4,imprint,"IN PARIS,
At NICOLAS ROVSSET, Bookseller in the
great Hall of the Palace.
M. DC. XXV.
With Permission.",summer_2025
Paris_1626,title,"PARADOXES BY
MEYNIER,
AGAINST THE
MATHEMATICIANS
who deceive the Youth.
Together with the Definitions, Theorems &
Maxims, of Euclid, Archimedes,
Proclus, Sacrobosco, & Aristotle,
Useful to those who wish to properly
employ Mathematics, &
Philosophy.
WITH A SUMMARY OF THE
Rules of Geometry, & the principal
Maxims & rules of the Arts,
of fortifying & assaulting places.",summer_2025
Paris_1626,imprint,"IN PARIS, NICOLAS ROUSSET, in the great hall of the Palace. At JULIAN JACQUIN, rue de la Harpe, at the Sauvage. M. DC. XXVI. With the King's Privilege.",summer_2025
ustc-9,title,"ARITHMETIC
LOGARITHMIC,
OR
The Construction & Use of Logarithmic
Tables.
By means of which, multiplication is
done by addition, division by sub-
traction, the extraction of the square root
by bisection, & of the cube root by
trisection, &c. Finally, the
rule of three, & the resolution of
triangles both rectilinear and spherical by
addition & subtraction.
By Edmond Wingate,
English Gentleman.
On the following page you will see the con-
tent of what we have added.",summer_2025
ustc-9,imprint,"IN PARIS,
At MATTHIEV MONDIERE,
on the Island of the Palace, Harlay
street, at the two Vipers.
M. DC. XXVI.",summer_2025
ustc-10,title,"THE
GEOMETRY,
REDUCED
TO AN EASY AND BRIEF
practice, by two excellent instruments,
one of which is the
PANTOMETER OR PROPORTIONAL
COMPASS OF MICHEL CONNETTE,
Engineer of the late Most Serene Archduke Albert,
enriched with eight divisions above the com-
mon & ordinary: The other is
THE USE OF THE COMPASS WITH
eight points, invented by Fabrice Mordente,
Mathematician of the late Alexander Farnese,
Duke of Parma & Piacenza, &c. And composed
in Italian by Michel Connette.
A very useful work for all those curious about Mathematics who
wish to be relieved from the long & tedious description
of Geometric figures.
Translated into French by P. G. S. Mathematician.",summer_2025
ustc-10,imprint,"IN PARIS,
At CHARLES HVLPAV, Dauphine street, at the Royal
Scarf, & in his shop on the Pont Neuf,
near the Augustins.
M.DC.XXVI.
With the King's Privilege.",summer_2025
ustc-23,title,"LOGOCANON
		OV
PROPORTIONAL RULE:
		         SVR
Which are applied to several lines & figures,
divided according to various proportions & measures,
in favor of those who delight in the prac-
tice of the divine Mathematics.
		         By D. HENRION, Mathematician.",summer_2025
ustc-23,imprint,"IN PARIS,
Printed by I. Bourriquant for the Author,
		               And sold
At SAMUEL THIBOUST's, at the Palace,
	in the Gallery of Prisoners.
				M. DC. XXVI.
			With the King's Privilege.",summer_2025
ustc-38,title,"ARITHMETIC
LOGARITHMIC,
OR
The Construction & Use of Logarithmic Tables.
By means of which, multiplication is
done by addition, division by sub
traction, the extraction of the square root
by bisection, and of the cube root by
trisection, etc. Finally, the rule of three,
and the resolution of triangles both
rectilinear and spherical by
addition, and subtraction.
By EDMOND WINGATE,
English Gentleman.
On the following page you will see the con
tent of what we have added.",summer_2025
ustc-38,imprint,"IN PARIS,
At MELCHIOR MONDIERE,
on the Island of the Palace, street of Har-
lay, at the two Vipers.
M. DC. XXVI.",summer_2025
ustc-50,title,"TREATISE
OF
LOGARITHMS.
By D. HENRION, Professor of
Mathematics.",summer_2025
ustc-50,imprint,"IN PARIS,
At the Author's place, residing on the Isle of
the Palace, at the Image of St. Michael.
M. DC. XXVI.
With the King's privilege.
August. Dice. Par.",summer_2025
ustc-26,title,"MEMOIRS
MATHEMATICAL,
COLLECTED AND COMPOSED
IN FAVOR OF THE FRENCH
NOBILITY,
By D. HENRION, Mathematician.
FIRST VOLUME,
In which is discussed
Military Arithmetic; Construction of the tables of Sines,
Chords & Tangents; Doctrine of Right-angled Triangles; Practice
of various Geometric problems; Measurement of straight lines,
surfaces & Solids; Practice of the Proportional Compass; & the
Construction of Fortresses, serving as application & augmentation in
the second & third Books of Fortifications by Monsieur Errard.
SECOND EDITION, revised, corrected & augmented in various
places; and even with an entire treatise, containing a brief instruction
for constructing the fortifications used in the Low Countries.",summer_2025
ustc-26,imprint,"IN PARIS,
Printed by FLEVR Y BOVR YQYA NT, having his shop
on the Isle of the Palace at the Royal flowers.
M. DC. XXIII.
WITH PRIVILEGES.
Do not remove from this Library. By obedience.",summer_2025
ustc-40,title,"MATHEMATICAL
RECREATION,
COMPOSED
OF
SEVERAL PLEASANT
AND FACETIOUS PROBLEMS
in the matter of Arithmetic, Geometry,
Mechanics, Optics, & other
parts of these fine sciences.
FOURTH EDITION,
Augmented with several fine Problems, & with
some notes serving to the understanding of difficult
& obscure things, with the correction of a
large number of mistakes & errors
committed in previous editions.
D.H.P.E.M.",summer_2025
ustc-40,imprint,"IN PARIS,
At ROLET BOVTONNE', at the Palace;
in the Booksellers' Gallery.
M. DC. XXVII.
With the King's Privilege.",summer_2025
Jena_1628,title,"HEINRICI HOFMANNI
PROFESSOR OF MATHEMATICS
at the University of Jena
German Eu-
CLID,
That is, his
GEOMETRY
First Part
Of the same Elements.
Printed there by Johan Weichner's Widow, / at the Author's expense. 1628.",summer_2025
ustc-6,title,"TREATISE
ON ARTIFICIAL
FIREWORKS FOR
WAR, AND FOR
RECREATION; WITH
several fine observations, ab-
breviated from Geometry, Fortifica-
tions & examples of Arithmetic,
in favor of new students
in Mathematics.
By Sir Fra. De Malte Anglois.",summer_2025
